Data/Hora,Obs Fiscal,Status,Logradouro,Número,Bairro,Cidade,UF,CEP,Data Agenda,Data Execução,Nome,Concessionária,Tipo da Demanda,Prazo,Zona
2022-03-08 13:28:00,"(60034) REMOÇÃO DE ENTULHO , R. Urucutuba, 699 - Bom Jardim, Fortaleza - CE, 60543-315",Finalizada,Urucutuba,699,Bom Jardim,Fortaleza,,60543315.0,,06/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-08 14:00:00,(60052) REMOÇÃO DE RESTO DE MATERIAL Local sujo Rua Francisco Glicério 33 Mart moda Maraponga CEP 60711055,Finalizada,Francisco Glicério,33,Maraponga,Fortaleza,,60711055.0,,05/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-03-08 14:04:00,(60036) Bairro: Pici Escola Liduina Correia Leite,Finalizada,Fernão Magalhães,120,Pici,Fortaleza,,60440550.0,,08/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-08 14:07:00,(60037) Bairro: Joquuei Clube,Finalizada,Jockey Clube,65,Jóquei Clube,Fortaleza,,60510115.0,,10/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-08 14:09:00,(60038) Bairro: Pan Americano,Finalizada,Ceará,1154,Pan Americano,Fortaleza,,60441022.0,,08/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-08 14:13:00,(60039) Bairro: Pici Próximo a UFC Sigesp 2022080301817,Finalizada,Abílio Martins,1720,Pici,Fortaleza,,60440602.0,,20/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-08 14:17:00,(60040) Bairro: Henrique Jorge Ponto de Referência: Farmacia Nossa Senhorada Conceição e Junior Madereira Sigesp 2022080301817,Finalizada,Maceió,0,Henrique Jorge,Fortaleza,,60521105.0,,17/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-08 14:25:00,(60041) Bairro: Henrique Jorge Casa A Sigespe 2022080302089,Finalizada,Jockey Clube,884,Henrique Jorge,Fortaleza,,60510325.0,,08/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-08 14:28:00,"(60042) Protocolo: 2022080301562 USUARIA SOLICITA REMOCAO DE GALHOS NA VIA. RELATA QUE NO ENDERECO INFORMADO FOI DESCARTADO DE MANEIRA IRREGULAR GALHOS DE ARVORES E A SITUACAO VEM CAUSANDO TRANSTORNOS AOS MORADORES E A QUEM TRANSITA PELA AREA, POIS ESTA ATRAPALHANDO DIRETAMENTE A VIA PUBLICA. PEDE URGENCIA! OBS: OS MATERIAIS DO CORTE ESTAO NAS VIA RUA FRANCISCO XEREZ E MANUEL FIRMINO SAMPAIO.",Finalizada,Francisco Xerez,0,Guararapes,Fortaleza,,60810035.0,,09/08/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-03-08 14:31:00,"(60043) Protocolo: 2022080300908 USUARIA SOLICITA RETIRADA DE PONTO DE LIXO, QUE FICA LOCALIZADO AO LADO NUMERACAO 3001. RELATA QUE NO LOCAL HA EM GRANDE QUANTIDADE: RESTOS DE PODA, ENTULHOS DE CONSTRUCAO, MOVEIS VELHOS, COLCHAO, ANIMAIS MORTOS, LIXO DOMESTICO ENSACADO E NAO ENSACADO, O QUE VEM CAUSANDO TRANSTORNOS A POPULACAO. SALIENTA QUE O LIXO ESTA INVADINDO A VIA. PEDE PROVIDENCIAS COM URGENCIA. OBS: A USUARIA INFORMA QUE PELA A QUANTIDADE DE LIXO, E NECESSARIO O USO DE UM TRATOR COM RETROESCAVADEIRA",Finalizada,Presidente Artur Bernardes,3001,Sapiranga,Fortaleza,,60833201.0,,30/08/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 7
2022-03-08 14:53:00,"(60035) USUARIO RECLAMA DO NAO ATENDIMENTO DO PROCESSO N:2022072601672 , REFERENTE A: REMOCAO DE PODA EM VIA PUBLICA , REGISTRADO EM: 26/07/2022.",Finalizada,Confiança,510,Barroso,Fortaleza,,60863040.0,,16/08/2022 00:00,Maria Cileda Maia Madeira (SEGER),Ecofor,Coleta de Poda,Excedido o Prazo,SER 9
2022-03-08 14:59:00,"(60045) Remoção de Lixo na Rua Geraldo Barros Teixeira, Bairro Edson Queiroz",Finalizada,Gerardo Barros Teixeira,0,Edson Queiroz,Fortaleza,,60834332.0,,20/04/2023 00:00,Euza Maria Goes Nunes (SCSP),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 7
2022-03-08 15:00:00,(60053) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Local sujo rua Maciel de Brito 112 Novo Mondubim protocolo 2022080302655 CEP 60763810,Finalizada,Maciel Brito,112,Novo Mondubim,Fortaleza,,60763810.0,,06/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-03-08 15:08:00,"(60044) USUARIA RECLAMA DO NÃO ATENDIMENTO DO PROCESSO N: 2022072000951, REFERENTE A: PONTOS DE LIXO, REGISTRADO EM: 20/07/2022. RELATA QUE ATE O MOMENTO O PROBLEMA NAO FOI RESOLVIDO, O QUE ESTÁ CAUSANDO TRANSTORNOS NO LOCAL.",Finalizada,Osório Correia,1609,Parque Presidente Vargas,Fortaleza,,60765515.0,,06/08/2022 00:00,Maria Cileda Maia Madeira (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 10
2022-03-08 15:37:00,"(60046) REMOÇÃO DE ENTULHO , R. Eriveu Ramos, 2103 - Siqueira Fortaleza - CE 60732-394",Finalizada,Eriveu Ramos,2103,Siqueira,Fortaleza,,60732394.0,,05/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-08 15:42:00,"(60047) REMOÇÃO DE ENTULHO , R. Oscar França, 3357 - Granja Lisboa Fortaleza - CE CEP: 60540-375",Finalizada,Oscar Franca,3357,Granja Lisboa,Fortaleza,,60540375.0,,05/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-08 15:44:00,"(60048) REMOÇÃO DE ENTULHO , R. Oscar França, 3357 - Granja Lisboa Fortaleza - CE CEP: 60540-375",Finalizada,Oscar Franca,3357,Granja Lisboa,Fortaleza,,60540375.0,,05/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-08 15:45:00,"(60049) REMOÇÃO DE ENTULHO , R. Oscar França, 3357 - Granja Lisboa Fortaleza - CE CEP: 60540-375",Finalizada,Oscar Franca,3357,Granja Lisboa,Fortaleza,,60540375.0,,05/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-03-08 15:49:00,"(60050) REMOÇÃO DE ENTULHO , R. ERETIDES MARTINS 26 BAIRRO: SAO GERARDO CEP: 60320350",Finalizada,Eretides Martins,26,São Gerardo,Fortaleza,,60320350.0,,05/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 3
2022-03-08 15:53:00,"(60051) REMOÇÃO DE ENTULHO , R. DESCARTE BRAGA 4222 BAIRRO: GRANJA LISBOA CEP: 60540096",Finalizada,Descarte Braga,4222,Granja Lisboa,Fortaleza,,60540096.0,,05/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-08 06:00:00,(60054) Entulho e outro de frente 376 mosteiro das irmas,Finalizada,Lauro Maia,376,José Bonifácio,Fortaleza,,60055210.0,,04/08/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-08 06:00:00,(60055) Entulho,Finalizada,Osmar Lima,1416,Canindezinho,Fortaleza,,60731040.0,,05/08/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-08 08:04:00,"(60056) REMOÇÃO DE ENTULHO , R. Francisco Glicério, 33 - Maraponga, Fortaleza - CE, 60711-055",Finalizada,Francisco Glicério,33,Maraponga,Fortaleza,,60711055.0,,05/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-08 08:07:00,"(60057) REMOÇÃO DE ENTULHO , Rua Guarani, 1090 - Henrique Jorge, Fortaleza - CE, 60510-192",Finalizada,Guarani,1090,Henrique Jorge,Fortaleza,,60510192.0,,10/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-08 08:10:00,"(60058) REMOÇÃO DE ENTULHO , Rua Monsenhor Agostinho, 587 - Vila Peri Fortaleza - CE 60730-182",Finalizada,Monsenhor Agostinho,587,Vila Peri,Fortaleza,,60730182.0,,06/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-08 09:00:00,(60068) REMOÇÃO DE PODA NA Rua Pedestre XIII nr 25 Jardim Fluminense Cep 60734290 CEI ZILDA ARNS.,Finalizada,XIII,25,Canindezinho,Fortaleza,,60734290.0,,11/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-04-08 09:03:00,(60060) Remoção com urgência. Reclamante informa que foi feito uma operação tapa buraco asfáltico e deixarão o restante de material da calçada e não removeram.,Finalizada,Rua Homem de Melo,876,Messejana,Fortaleza,Ceará,60822345.0,,10/10/2022 00:00,Tiago Douglas Feitosa dos Santos (SER VI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 6
2022-04-08 09:03:00,(60061) Remoção com urgência. Reclamante informa que foi feito uma operação tapa buraco asfáltico e deixarão o restante de material da calçada e não removeram.,Finalizada,Rua Homem de Melo,880,Cambeba,Fortaleza,Ceará,60822345.0,,30/09/2022 00:00,Tiago Douglas Feitosa dos Santos (SER VI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 6
2022-04-08 09:15:00,(60063) Bairro: Demócrito Rocha,Finalizada,Paraná,589,Demócrito Rocha,Fortaleza,,60440104.0,,10/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-08 09:17:00,(60064) Bairro: Henrique Jorge,Finalizada,Antônio Ivo,520,Henrique Jorge,Fortaleza,,60521025.0,,29/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 11
2022-04-08 09:26:00,(60065) Bairro: Autran Nunes Ponto de Referência: UPA do Autran Nunes Sigesp 2022080302971,Finalizada,Senador Fernandes Távora,2575,Autran Nunes,Fortaleza,,60526642.0,,10/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-08 09:32:00,(60066) Bairro: João XXIII Ponto de referência: Mercadinho Viana Sigesp 2022080400511,Finalizada,São Gregório,199,João XXIII,Fortaleza,,60525004.0,,20/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-08 09:34:00,(60069) Bairro: João XXIII Ponto de Referência: Mercadinho Viana Sigesp 2022080400511,Finalizada,São Gregório,199,João XXIII,Fortaleza,,60525004.0,,17/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-08 09:36:00,(60067) Remoção com urgência. Usuário reclama que a empresa Enel fez a poda das árvores na rua e não removeu e pode providenciar com urgência pos os galhos estão atrapalhando a área de passeio da via e o acesso à sua residência.,Finalizada,Rua Manoel Monteiro,879,Cidade dos Funcionários,Fortaleza,Ceará,60822080.0,,08/08/2022 00:00,Tiago Douglas Feitosa dos Santos (SER VI),Ecofor,Coleta de Poda,Excedido o Prazo,SER 6
2022-04-08 09:40:00,(60070) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇAO NA Rua Capitao Americo Menezes 48 Parangaba Cep 60710130,Finalizada,Capitão Américo Menezes,48,Parangaba,Fortaleza,,60710130.0,,10/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-08 10:12:00,"(60071) REMOÇÃO DE ENTULHO , R. Eng. Luiz Montenegro, 709 - Siqueira Fortaleza - CE 60732-548",Finalizada,Engenheiro Luis Montenegro,709,Siqueira,Fortaleza,,60732548.0,,06/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-08 10:26:00,(60072) Bairro: Pan Americano Ponto de Referência: Supermercado Pinheiro Sigesp 2022080400796,Finalizada,Guanabara,250,Pan Americano,Fortaleza,,60440785.0,,20/08/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-04-08 10:38:00,(60073) Remoção de resto de material deconstrução na,Finalizada,Esperantina,179,Cais do Porto,Fortaleza,,60180680.0,,23/08/2022 00:00,Euza Maria Goes Nunes (SCSP),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 2
2022-04-08 10:48:00,"(60074) REMOÇÃO DE PONTO DE LIXO NAO CADASTRADO , R. RAIMUNDO PINHEIRO 932 BAIRRO: BOM JARDIM CEP: 60545-035 ( PROX AO ESPETINHO DO CHEF)",Finalizada,Raimundo Pinheiro,932,Bom Jardim,Fortaleza,,60545035.0,,19/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 5
2022-04-08 10:57:00,"(60075) Remoção de resto de material de construção na Av. Oscar Araripe, 1280 , Bom Jardim",Finalizada,Oscar Araripe,1280,Bom Jardim,Fortaleza,,60543451.0,,05/08/2022 00:00,Euza Maria Goes Nunes (SCSP),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-08 10:58:00,"(60076) REMOÇÃO DE ENTULHO , R. MANUEL GALDINO 2141 BAIRRO: GRANJA LISBOA CEP: 60540-125 ( PROX A PRAÇA DO SANTA CECILIA )",Finalizada,Manuel Galdino,2141,Granja Lisboa,Fortaleza,,60540125.0,,06/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 5
2022-04-08 11:03:00,"(60077) REMOÇÃO DE PONTO DE LIXO NÃO CADASTRADO , R. CORONEL JOÃO CORREIA 1927 BAIRRO: GRANJA LISBOA CEP: 60540285 ( PROX A PRAÇA DO SANTA CECILIA )",Finalizada,Coronel João Correia,1927,Granja Lisboa,Fortaleza,,60540285.0,,06/08/2022 00:00,Carlos Alberto de Sousa Almeida (SER V),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 5
2022-04-08 11:27:00,"(60078) USUARIO RECLAMA DO NAO ATENDIMENTO DO PROCESSO N 2022072400052, REFERENTE A REMOCAO DE PODA EM VIA PUBLICA, REGISTRADO EM 24/07/2022. RELATA QUE O PROCESSO ESTA AGUARDANDO ANALISE E NENHUMA EQUIPE COMPARECEU AO LOCAL PARA O RECOLHIMENTO DO MATERIAL QUE ESTA CAUSANDO TRANSTORNOS. PEDE URGENCIA.",Finalizada,Miracema,219,Messejana,Fortaleza,,60871120.0,,10/10/2022 00:00,Aline Ribeiro da Silva (SEGER),Ecofor,Coleta de Poda,Excedido o Prazo,SER 6
2022-04-08 11:32:00,"(60079) USUARIA RECLAMA REFERENTE A DEMORA PARA RECOLHIMENTO DE UM PONTO DE LIXO. RELATA QUE ABRIU PEDIDO NO DIA 20/07/2022 E ATE A PRESENTE DATA QUE ESTA SENDO ENCAMINHA ESTA RECLAMACAO, A EQUIPE AINDA NAO COMPARECEU. PEDE QUE A SITUACAO SEJA DEVIDAMENTE VERIFICADA E TENHA UMA SOLUCAO COM URGENCIA, POIS O MATERIAL CAUSA TRANSTORNOS DIARIOS AOS MORADORES DA REDONDEZA. NUMERO DO PEDIDO: 2022072000501",Finalizada,37,380,Vila Velha,Fortaleza,,60347630.0,,10/08/2022 00:00,Aline Ribeiro da Silva (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 1
2022-04-08 11:33:00,"(60080) USUARIA RECLAMA DO NAO ATENDIMENTO DO PROCESSO N: 2022070401558, REFERENTE A: PONTO DE LIXO, REGISTRADO EM: 04/07/2022 16:02:03. RELATA QUE ATE O MOMENTO A EQUIPE NAO COMPARECEU PARA REALIZAR A LIMPEZA, NA QUAL ESTA GERANDO ACUMULO E TRANSTORNOS. SOLICITA URGENCIA.",Finalizada,Belos Portos,180,Passaré,Fortaleza,,60862280.0,,12/08/2022 00:00,Aline Ribeiro da Silva (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 8
2022-04-08 11:36:00,"(60081) USUARIA RECLAMA DO NAO ATENDIMENTO DO PROCESSO N: 2022070500541, REFERENTE A: REMOCAO DE PODA EM VIA PUBLICA , REGISTRADO EM: 05/07/2022. RELATA QUE ATE O MOMENTO O PROBLEMA NAO FOI RESOLVIDO O QUE ESTA CAUSANDO TRANSTORNOS",Finalizada,Geraldo Pereira,880,Siqueira,Fortaleza,,60732391.0,,23/08/2022 00:00,Aline Ribeiro da Silva (SEGER),Ecofor,Coleta de Poda,Excedido o Prazo,SER 5
2022-04-08 13:31:00,(60082) Coleta de entulho,Finalizada,Eretides Alencar,1085,Jardim Iracema,Fortaleza,,60341020.0,,27/08/2022 00:00,Alexandra Mesquita Joca (SER I),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 1
2022-04-08 13:53:00,(60083) Remover urgente,Finalizada,Rua Seis,251,Coaçu,Fortaleza,Ceará,60871750.0,,03/10/2022 00:00,Francisco do Nascimento Dantas (SER VI),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 6
2022-04-08 14:00:00,(60084) Entulho,Finalizada,Padre João Piamarta,356,Parreão,Fortaleza,,60410315.0,,05/08/2022 00:00,Ediel Souza do Nascimento (SER IV),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 4
2022-04-08 14:40:00,(60093) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Local Rujo Rua Eduardo Araújo 1515 Parque Santa Rosa Protocolo 2022070100215 CEP 60763015,Finalizada,Eduardo Araújo,1515,Parque Santa Rosa,Fortaleza,,60763015.0,,08/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-08 14:57:00,"(60085) Protocolo: 2022080401752 USUARIO SOLICITA RETIRADA DE ENTULHO EM VIA PUBLICA. RELATA QUE NO ENDERECO CITADO HA ENTULHOS E RESTOS DE MATERIAIS DE CONSTRUCAO DEIXADOS PELA EQUIPE DE LIMPEZA DA PREFEITURA DE FORTALEZA, CAUSANDO TRANSTORNOS AOS MORADORES DO LOCAL. PEDE PROVIDENCIAS",Finalizada,Alexandre Carvalho,214,Manoel Dias Branco,Fortaleza,,60191687.0,,13/10/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 7
2022-04-08 14:58:00,(60086) Protocolo: 2022080400496 USUARIA SOLICITA RETIRADA DE UM PONTO DE LIXO. RELATA QUE NO LOCAL OS MORADORES DO ENTORNO ESTAO COLOCANDO ENTULHO E LIXO DOMESTICO ENSACADO. PEDE PROVIDENCIAS.,Finalizada,Sandra Gentil,0,Sapiranga,Fortaleza,,60833291.0,,09/08/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-08 14:59:00,"(60087) Protocolo: 2022080401154 USUARIO SOLICITA RETIRADA DE ENTULHO NA AV. JUAREZ BARROSO ESQUINA COM A AV. SEBASTIAO DE ABREU, EM FRENTE AO NUMERO 126, PONTO DE REFERENCIA: LEROY MERLIN. USUARIO INFORMA QUE O ENTULHO SE ENCONTRA HA MAIS DE 02 (DOIS) MESES EM PARTE NO PASSEIO E PARTE NA VIA PUBLICA, O QUE VEM CAUSANDO PREJUIZO A SAUDE HUMANA POR OCASIAO DA PRESENCA DE ANIMAIS PECONHENTOS COMO ESCORPIAO, BARATAS, ROEDORES, ALEM DE ESTAR IMPEDINDO O TRANSITO DE VEICULOS NA VIA E DE PESSOAS NO PASSEIO POR TODA A VIA.",Finalizada,Juarez Barroso,0,Edson Queiroz,Fortaleza,,60811580.0,,13/08/2022 00:00,Raul Tasso Viana Rocha (SER II),Ecofor,Coleta Mecanizada (Grandes volumes),Excedido o Prazo,SER 7
2022-04-08 15:24:00,(60088) Retiarada de Entulho,Finalizada,Padre Guerra,1041,Parquelândia,Fortaleza,,60455365.0,,05/08/2022 00:00,Antônia Dayane Monteiro Feitosa (SER III),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 3
2022-04-08 15:58:00,"(60089) USUARIO RECLAMA DO NAO ATENDIMENTO DO PROCESSO N:2022072801479, REFERENTE A: REMOCAO DE PODA EM VIA PUBLICA, REGISTRADO EM: 28/07/2022. RELATA QUE ATE O MOMENTO O PROBLEMA NAO FOI RESOLVIDO E TAMBEM NAO HOUVE RESPOSTA DO ORGAO, O QUE ESTA CAUSANDO TRANSTORNOS NO LOCAL. PEDE PROVIDENCIAS.",Finalizada,Castro Alves,268,Joaquim Távora,Fortaleza,,60130210.0,,05/09/2022 00:00,Aline Ribeiro da Silva (SEGER),Ecofor,Coleta de Poda,Excedido o Prazo,SER 2
2022-04-08 16:00:00,(60092) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Local Sujo Rua Professor Cabral 659 Parque Santa Rosa Protocolo 2022063001161 CEP 60762775,Finalizada,Professor Cabral,659,Parque Santa Rosa,Fortaleza,,60762775.0,,09/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-08 16:00:00,(60094) REMOÇÃO DE RESTO DE LIXO NA Local Sujo Rua Osório Correia 2040 Parque Presidente Vargas Protocolo 2022070800725 CEP 60765515,Finalizada,Osório Correia,2040,Parque Presidente Vargas,Fortaleza,,60765515.0,,08/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-08 16:00:00,(60095) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Local Sujo Rua São fidelix 549 Parque Santa Rosa protocolo 2022063000732 CEP 60762835,Finalizada,São Fidélix,549,Parque Santa Rosa,Fortaleza,,60762835.0,,10/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-08 16:00:00,(60096) REMOÇÃO DE RESTO DE PODA NA Local Sujo Rua Miguel Aragão 975 Aracape protocolo 2022071400326 CEP 60765065,Finalizada,Miguel Aragão,975,Aracapé,Fortaleza,,60765065.0,,09/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Poda,Excedido o Prazo,SER 10
2022-04-08 16:32:00,"(60090) USUARIO RECLAMA DO NAO ATENDIMENTO DO PROCESSO N: 2022071300625, REFERENTE A: RETIRADA DE ENTULHO EM VIA PUBLICA, REGISTRADO EM: 13/07/2022 11:43:38. RELATA QUE FOI DADO O PRAZO DE 4 DIAS UTEIS PARA A RETIRADA DO ENTULHO EM VIA PUBLICA, MAS NENHUMA EQUIPE FOI ATE O LOCAL O QUE ESTA CAUSANDO MUITOS TRANSTORNOS AOS MORADORES NO ENTORNO. SALIENTA QUE O ENTULHO ESTA PROXIMO AO NUMERO 755. PEDE PROVIDENCIAS.",Finalizada,José Odernes Figueiredo,273,Joaquim Távora,Fortaleza,,60135260.0,,05/08/2022 00:00,Aline Ribeiro da Silva (SEGER),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 2
2022-04-08 16:35:00,"(60091) USUARIA RECLAMA DO NAO ATENDIMENTO DO PROCESSO N: 2022072000327 , REFERENTE A LIMPEZA DO PONTO DE LIXO , REGISTRADO EM: 20/07/2022 .",Finalizada,General Onofre,160,Mondubim,Fortaleza,,60762170.0,,09/08/2022 00:00,Aline Ribeiro da Silva (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 10
2022-04-08 16:50:00,(60097) REMOÇÃO DE RESTO DE LIXO NA Local Sujo Rua Miguel Aragão 203 Aracape Protocolo 2022070401522 CEP 60765065,Finalizada,Miguel Aragão,203,Aracapé,Fortaleza,,60765065.0,,11/08/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-04-09 09:00:00,(61104) Demócrito Rocha,Finalizada,Amapá,329,Demócrito Rocha,Fortaleza,,60440100.0,,08/09/2022 00:00,Francisco Eugênio Sales Januário (SER XI),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 11
2022-03-10 08:00:00,(71717) REMOÇÃO DE RESTO DE MATERIAL DE CONSTRUÇÃO NA Rua Américo Rocha Lima 1031 Manuel Sátiro Cep 60713-240,Finalizada,Américo Rocha Lima,1031,Manuel Sátiro,Fortaleza,,60713240.0,,04/10/2022 00:00,Rochele Felix de Freitas (SER X),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-03-10 08:24:00,"(71710) Remoção de resto de material de construção na Rua Monsenhor Agostinho, Parque são José",Finalizada,Monsenhor Agostinho,856,Parque São José,Fortaleza,,60730275.0,,15/10/2022 00:00,Euza Maria Goes Nunes (SCSP),Ecofor,Coleta de Entulho (de forma manual),Excedido o Prazo,SER 10
2022-03-10 08:43:00,"(71711) Gostaria de denunciar o descarte de lixo na calçada fora do dia de coleta acarretando sujeira e possíveis animais transmissores de doenças e também entulhos de obra espalhados sobre a via. Idosos e crianças costumam utilizar a rua por ficarem impossibilitados de utilizar a calçada para locomoção. O endereço do local é Rua Tenente Roma, 265.",Finalizada,Tenente Roma,265,Alto da Balança,Fortaleza,,60851030.0,,06/10/2022 00:00,Maria Cileda Maia Madeira (SEGER),Ecofor,Coleta de Ponto de Lixo Não Cadastrado,Excedido o Prazo,SER 6
